QID,Question,Difficulty Level,Gold Standard Set,Retrieval Mode,Rank,Retrieved Doc,Relevance,Notes
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",vector,2,pdf_62,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",vector,3,pdf_116,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",vector,4,pdf_40,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",vector,5,pdf_123,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion,1,pdf_92,2,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion,2,pdf_62,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion,3,pdf_116,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion,4,pdf_40,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion,5,pdf_123,0,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion_rerank,1,md_jaspRegression__RegressionLogistic,2,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion_rerank,2,pdf_85,2,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion_rerank,3,pdf_92,2,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion_rerank,4,md_jaspRegression__GeneralizedLinearModel,2,
13,How do I specify predictors and outcome variables in JASP’s regression module?,easy,"pdf_85,pdf_92, md_jaspRegression__RegressionLogistic,md_jaspRegression__GeneralizedLinearModel",bm_vector_fusion_rerank,5,pd_78,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",BM25,1,pdf_99,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",BM25,2,pdf_99,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",BM25,3,pdf_99,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",BM25,4,pdf_84,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",BM25,5,pdf_61,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",vector,1,pdf_107,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",vector,2,pdf_28,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",vector,3,pdf_68,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",vector,4,pdf_6,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",vector,5,pdf_62,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion,1,pdf_84,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion,2,pdf_108,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion,3,pdf_163,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion,4,pdf_107,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion,5,pdf_40,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion_rerank,1,pdf_107,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion_rerank,2,pdf_163,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion_rerank,3,pdf_153,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion_rerank,4,pdf_28,0,
14,What output does JASP provide for correlation analysis?,easy,"pdf_73,pdf_74,pdf_75,pdf_76.pdf_77",bm_vector_fusion_rerank,5,pdf_84,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",BM25,1,pdf_132,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",BM25,2,pdf_104,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",BM25,3,pdf_124,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",BM25,4,pdf_183,1,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",BM25,5,pdf_97,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",vector,1,video_2,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",vector,2,pdf_124,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",vector,3,pdf_97,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",vector,4,pdf_40,1,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",vector,5,pdf_113,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion,1,pdf_97,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion,2,pdf_104,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion,3,pdf_113,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion,4,pdf_124,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion,5,pdf_133,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion_rerank,1,pdf_97,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion_rerank,2,pdf_104,2,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion_rerank,3,pdf_124,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion_rerank,4,pdf_113,0,
15,How do I run a one-way ANOVA for more than two groups in JASP?,easy,"pdf_97,pdf_104",bm_vector_fusion_rerank,5,pdf_133,0,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",BM25,1,pdf_113,1,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",BM25,2,video_2,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",BM25,3,pdf_130,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",BM25,4,pdf_138,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",BM25,5,pdf_111,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",vector,1,pdf_98,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",vector,2,pdf_128,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",vector,3,video_2,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",vector,4,pdf_97,1,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",vector,5,pdf_130,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion,1,pdf_130,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion,2,pdf_98,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion,3,pdf_138,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion,4,pdf_111,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion,5,pdf_97,1,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion_rerank,1,pdf_98,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion_rerank,2,pdf_130,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion_rerank,3,pdf_113,1,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion_rerank,4,pdf_111,2,
16,How to choose appropriate post-hoc tests for ANOVA  in JASP?,easy,"video_2,pdf_98,pdf_111,pdf_128,pdf_130,pdf_138,pdf_146",bm_vector_fusion_rerank,5,pdf_146,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",BM25,1,pdf_118,0,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",BM25,2,pdf_108,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",BM25,3,pdf_108,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",BM25,4,pdf_100,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",BM25,5,pdf_104,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",vector,1,pdf_97,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",vector,2,pdf_135,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",vector,3,video_2,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",vector,4,pdf_108,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",vector,5,pdf_113,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion,1,pdf_108,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion,2,pdf_113,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion,3,pdf_135,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion,4,pdf_97,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion,5,video_2,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion_rerank,1,pdf_108,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion_rerank,2,pdf_100,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion_rerank,3,pdf_135,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion_rerank,4,pdf_145,2,
17,How do I check assumptions before running ANOVA in JASP?,easy,"pdf_97,pdf_100,pdf_104,pdf_108,pdf_113,pdf_135,pdf_145,video_2",bm_vector_fusion_rerank,5,pdf_113,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",BM25,1,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",BM25,2,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",BM25,3,pdf_113,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",BM25,4,pdf_97,0,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",BM25,5,pdf_179,0,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",vector,1,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",vector,2,pdf_113,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",vector,3,pdf_40,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",vector,4,pdf_183,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",vector,5,pdf_36,0,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion,1,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion,2,pdf_113,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion,3,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion,4,pdf_40,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion,5,pdf_183,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion_rerank,1,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion_rerank,2,pdf_104,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion_rerank,3,pdf_105,2,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion_rerank,4,pdf_113,1,
18,How do I perform a Kruskal–Wallis test for non-normal multi-group data in JASP?,easy,"pdf_104,pdf_105,pdf_113",bm_vector_fusion_rerank,5,pdf_40,1,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",BM25,1,pdf_104,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",BM25,2,pdf_116,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",BM25,3,pdf_42,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",BM25,4,pdf_113,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",BM25,5,pdf_132,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",vector,1,pdf_124,1,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",vector,2,pdf_97,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",vector,3,pdf_104,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",vector,4,pdf_138,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",vector,5,pdf_108,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion,1,pdf_104,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion,2,pdf_97,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion,3,pdf_113,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion,4,jaspMixedModels__MixedModelsGLMM,0,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion,5,pdf_16,1,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion_rerank,1,pdf_104,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion_rerank,2,pdf_16,1,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion_rerank,3,pdf_113,2,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion_rerank,4,pdf_124,1,
19,Where is the nonparametric ANOVA option located in the menu?,easy,"pdf_104,pdf_113",bm_vector_fusion_rerank,5,pdf_138,0,
20,How do I run a repeated-measures ANOVA in JASP?,easy,"video_2,pdf_108,pdf_113",BM25,1,video_2,2,
20,How do I run a repeated-measures ANOVA in JASP?,easy,"video_2,pdf_108,pdf_113",BM25,2,video_2,2,
